Supplier Name,Supplier ID,Product,Product ID,Product Quantity,Price per Product,Address,State,Phone Number,City,Email,Payment Status,Date
Singh Agro,SUP8962,Kadaba Kutti Machine M2,KK0002,67,1320.55,"56, Market Street",Uttar Pradesh,8571302711,Kanpur,singhagro@example.com,Payment Pending,2022-10-14
Bose Supplies,SUP8324,Kadaba Kutti Machine M3,KK0003,38,3962.07,"60, Industrial Area",West Bengal,8462669942,Darjeeling,bosesupplies@example.com,Payment Paid,2021-01-25
Verma Industries,SUP2624,Sowing Machine 4F,SWM0004,4,2712.96,"28, Market Street",Uttar Pradesh,7154382177,Kanpur,vermaindustries@example.com,Payment Pending,2023-08-24
Patel Enterprises,SUP5969,Roater/Multure-7ft,RTR0002,56,1654.4,"32, Industrial Area",Karnataka,7576330024,Mysore,patelenterprises@example.com,Payment Paid,2022-07-27
Desai Dealers,SUP5300,Plow-60HP,PLW0002,60,2611.58,"70, Industrial Area",Gujarat,9811128850,Vadodara,desaidealers@example.com,Payment Paid,2023-01-31
Verma Industries,SUP7682,Kadaba Kutti Machine M2,KK0002,84,1532.79,"53, Main Road",Bihar,8402707059,Gaya,vermaindustries@example.com,Payment Paid,2022-03-27
Gupta Suppliers,SUP6335,Milling Machine-7.5HP,MLL0001,55,797.4,"14, Market Street",Kerala,6431172787,Thiruvananthapuram,guptasuppliers@example.com,Payment Paid,2022-07-12
Khan Distributors,SUP8556,Kadaba Kutti Machine M1,KK0001,94,882.07,"58, Main Road",West Bengal,6085677988,Howrah,khandistributors@example.com,Payment Paid,2022-10-22
Reddy Trading Co.,SUP7661,Milk Extractor 180LPM,ME0001,47,2682.53,"74, Market Street",Kerala,9425102925,Kochi,reddytradingco.@example.com,Payment Paid,2023-04-27
Reddy Trading Co.,SUP8035,Roater/Multure-7ft,RTR0002,24,871.23,"33, Industrial Area",Tamil Nadu,9630123511,Chennai,reddytradingco.@example.com,Payment Paid,2021-09-25
Nair Ventures,SUP2795,Plow-18HP,PLW0001,13,2760.91,"32, Industrial Area",Punjab,8964268958,Jalandhar,nairventures@example.com,Payment Paid,2020-05-16
Gupta Suppliers,SUP1796,Milling Machine-7.5HP,MLL0001,22,3217.73,"62, Main Road",Tamil Nadu,9069889959,Coimbatore,guptasuppliers@example.com,Payment Paid,2021-03-05
Bose Supplies,SUP4511,Milling Machine-40HP,MLL0002,47,3868.36,"87, Market Street",Karnataka,7479559656,Hubli,bosesupplies@example.com,Payment Pending,2022-11-13
Gupta Suppliers,SUP5431,Kadaba Kutti Machine M1,KK0001,14,2461.61,"40, Market Street",Tamil Nadu,9909227479,Madurai,guptasuppliers@example.com,Payment Paid,2022-01-19
Khan Distributors,SUP6445,Sowing Machine 1F,SWM0001,7,3272.81,"94, Main Road",Tamil Nadu,9669675288,Madurai,khandistributors@example.com,Payment Pending,2020-02-19
Nair Ventures,SUP7889,Kadaba Kutti Machine M2,KK0002,5,2886.04,"90, Main Road",Kerala,8022352936,Kochi,nairventures@example.com,Payment Pending,2021-03-05
Gupta Suppliers,SUP7520,Roater/Multure-2ft,RTR0001,49,1424.52,"44, Main Road",Uttar Pradesh,6540073335,Lucknow,guptasuppliers@example.com,Payment Paid,2022-09-25
Gupta Suppliers,SUP3267,Milk Extractor 180LPM,ME0001,81,528.92,"13, Market Street",Tamil Nadu,8632710157,Coimbatore,guptasuppliers@example.com,Payment Pending,2020-11-09
Singh Agro,SUP8223,Milk Extractor 180LPM,ME0001,36,4336.76,"26, Industrial Area",Maharashtra,6173640394,Nagpur,singhagro@example.com,Payment Paid,2020-11-20
Bose Supplies,SUP5694,Kadaba Kutti Machine M2,KK0002,72,1881.56,"67, Industrial Area",Kerala,9952873150,Kochi,bosesupplies@example.com,Payment Pending,2023-12-26
Bose Supplies,SUP8436,Milk Extractor 600LPM,ME0002,65,1885.52,"84, Industrial Area",Karnataka,8957143980,Mysore,bosesupplies@example.com,Payment Paid,2020-02-11
Khan Distributors,SUP6919,Plow-18HP,PLW0001,87,1385.87,"83, Market Street",Maharashtra,7900125159,Nagpur,khandistributors@example.com,Payment Paid,2023-07-02
Singh Agro,SUP2954,Plow-18HP,PLW0001,38,1591.51,"67, Main Road",Rajasthan,7712052635,Jaipur,singhagro@example.com,Payment Pending,2022-05-19
Bose Supplies,SUP5185,Plow-60HP,PLW0002,8,1263.22,"17, Market Street",Rajasthan,6272708575,Jodhpur,bosesupplies@example.com,Payment Paid,2023-06-10
Sharma Traders,SUP8105,Milling Machine-7.5HP,MLL0001,93,1280.36,"100, Main Road",West Bengal,9306937296,Darjeeling,sharmatraders@example.com,Payment Pending,2022-06-29
Verma Industries,SUP5953,Plow-18HP,PLW0001,56,3175.01,"3, Industrial Area",Kerala,7511851906,Thiruvananthapuram,vermaindustries@example.com,Payment Pending,2022-01-14
Nair Ventures,SUP8889,Plow-18HP,PLW0001,10,2665.96,"56, Main Road",Punjab,8205888351,Amritsar,nairventures@example.com,Payment Paid,2020-08-20
Reddy Trading Co.,SUP5635,Sowing Machine 4F,SWM0004,87,4036.74,"5, Market Street",Uttar Pradesh,8297835434,Lucknow,reddytradingco.@example.com,Payment Paid,2022-10-30
Desai Dealers,SUP2548,Milling Machine-40HP,MLL0002,24,3594.32,"92, Main Road",Tamil Nadu,7265204231,Coimbatore,desaidealers@example.com,Payment Paid,2023-11-12
Desai Dealers,SUP2432,Milk Extractor 600LPM,ME0002,25,3317.41,"91, Market Street",Bihar,6445130509,Gaya,desaidealers@example.com,Payment Paid,2023-12-18
Nair Ventures,SUP3963,Sowing Machine 3F,SWM0003,52,1463.57,"22, Market Street",Kerala,7467048364,Kochi,nairventures@example.com,Payment Pending,2022-09-20
Nair Ventures,SUP2902,Roater/Multure-7ft,RTR0002,85,1049.32,"81, Main Road",Uttar Pradesh,6844404383,Lucknow,nairventures@example.com,Payment Pending,2020-07-13
Desai Dealers,SUP7427,Milk Extractor 600LPM,ME0002,55,4138.24,"85, Main Road",Punjab,9112627067,Amritsar,desaidealers@example.com,Payment Paid,2022-06-14
Gupta Suppliers,SUP4477,Plow-18HP,PLW0001,17,2289.5,"52, Main Road",Uttar Pradesh,9979522503,Varanasi,guptasuppliers@example.com,Payment Pending,2020-02-16
Khan Distributors,SUP6839,Milling Machine-7.5HP,MLL0001,18,4932.33,"52, Main Road",Uttar Pradesh,7633116231,Lucknow,khandistributors@example.com,Payment Pending,2023-07-28
Khan Distributors,SUP7251,Kadaba Kutti Machine M1,KK0001,26,3814.0,"90, Market Street",Maharashtra,6198350204,Nagpur,khandistributors@example.com,Payment Paid,2021-02-25
Reddy Trading Co.,SUP1734,Sowing Machine 4F,SWM0004,50,2097.4,"100, Main Road",Tamil Nadu,7713999760,Coimbatore,reddytradingco.@example.com,Payment Pending,2022-03-06
Singh Agro,SUP8785,Sowing Machine 2F,SWM0002,21,4094.18,"10, Market Street",Kerala,6959327553,Kozhikode,singhagro@example.com,Payment Pending,2021-05-22
Gupta Suppliers,SUP7879,Sowing Machine 3F,SWM0003,27,1401.63,"60, Main Road",Gujarat,8656041982,Ahmedabad,guptasuppliers@example.com,Payment Pending,2022-06-05
Bose Supplies,SUP4349,Sowing Machine 2F,SWM0002,91,3726.26,"80, Main Road",West Bengal,7191582455,Howrah,bosesupplies@example.com,Payment Paid,2023-10-14
Desai Dealers,SUP5799,Plow-60HP,PLW0002,46,2911.49,"30, Market Street",Tamil Nadu,8969679300,Chennai,desaidealers@example.com,Payment Pending,2020-06-29
Desai Dealers,SUP1549,Milling Machine-7.5HP,MLL0001,1,2315.4,"30, Market Street",Gujarat,8322215623,Ahmedabad,desaidealers@example.com,Payment Paid,2020-02-12
Nair Ventures,SUP5460,Kadaba Kutti Machine M2,KK0002,72,2518.79,"50, Market Street",Punjab,9617557111,Jalandhar,nairventures@example.com,Payment Pending,2022-05-30
Singh Agro,SUP9397,Kadaba Kutti Machine M3,KK0003,16,614.85,"21, Main Road",Bihar,7261151907,Gaya,singhagro@example.com,Payment Pending,2023-07-12
Nair Ventures,SUP1473,Sowing Machine 4F,SWM0004,45,2119.78,"67, Main Road",Gujarat,7658606322,Vadodara,nairventures@example.com,Payment Paid,2023-03-26
Singh Agro,SUP8573,Kadaba Kutti Machine M2,KK0002,2,3621.41,"60, Industrial Area",Kerala,7386025836,Kochi,singhagro@example.com,Payment Paid,2021-12-12
Bose Supplies,SUP4761,Milling Machine-40HP,MLL0002,70,4726.78,"43, Main Road",Bihar,6916494753,Patna,bosesupplies@example.com,Payment Pending,2021-04-26
Sharma Traders,SUP2541,Kadaba Kutti Machine M3,KK0003,72,4218.7,"52, Industrial Area",Karnataka,9000614848,Mysore,sharmatraders@example.com,Payment Pending,2022-02-12
Gupta Suppliers,SUP2899,Roater/Multure-2ft,RTR0001,42,665.39,"69, Industrial Area",Maharashtra,6160966115,Mumbai,guptasuppliers@example.com,Payment Paid,2022-07-30
Khan Distributors,SUP4661,Milling Machine-7.5HP,MLL0001,81,3072.0,"6, Main Road",Bihar,8319562661,Gaya,khandistributors@example.com,Payment Paid,2020-01-20
Bose Supplies,SUP1409,Roater/Multure-7ft,RTR0002,98,574.36,"32, Industrial Area",Bihar,9126078185,Gaya,bosesupplies@example.com,Payment Pending,2022-05-27
Khan Distributors,SUP4208,Roater/Multure-7ft,RTR0002,24,3514.22,"13, Industrial Area",Punjab,8505995139,Ludhiana,khandistributors@example.com,Payment Pending,2023-01-14
Reddy Trading Co.,SUP4209,Kadaba Kutti Machine M1,KK0001,39,3023.89,"17, Main Road",Gujarat,7054496701,Ahmedabad,reddytradingco.@example.com,Payment Pending,2020-07-18
Desai Dealers,SUP5169,Milling Machine-40HP,MLL0002,10,500.12,"11, Main Road",Kerala,8792563632,Thiruvananthapuram,desaidealers@example.com,Payment Paid,2022-01-09
Reddy Trading Co.,SUP3676,Milling Machine-7.5HP,MLL0001,63,4362.25,"75, Industrial Area",Rajasthan,9383596464,Jodhpur,reddytradingco.@example.com,Payment Paid,2023-04-08
Sharma Traders,SUP3650,Milling Machine-40HP,MLL0002,20,2244.95,"82, Market Street",Uttar Pradesh,6048498230,Kanpur,sharmatraders@example.com,Payment Paid,2021-12-14
Gupta Suppliers,SUP7033,Kadaba Kutti Machine M1,KK0001,80,4224.77,"39, Industrial Area",West Bengal,9999387683,Kolkata,guptasuppliers@example.com,Payment Pending,2021-05-06
Desai Dealers,SUP5985,Kadaba Kutti Machine M1,KK0001,58,1508.12,"13, Main Road",Rajasthan,6224193032,Udaipur,desaidealers@example.com,Payment Pending,2020-01-20
Patel Enterprises,SUP5758,Kadaba Kutti Machine M2,KK0002,98,3911.5,"41, Industrial Area",Gujarat,8183063007,Vadodara,patelenterprises@example.com,Payment Pending,2021-07-31
Reddy Trading Co.,SUP5928,Kadaba Kutti Machine M2,KK0002,23,978.32,"15, Market Street",West Bengal,9297666309,Howrah,reddytradingco.@example.com,Payment Paid,2022-04-19
Verma Industries,SUP3186,Plow-18HP,PLW0001,98,838.79,"4, Main Road",West Bengal,8323270371,Kolkata,vermaindustries@example.com,Payment Paid,2021-02-28
Singh Agro,SUP4440,Roater/Multure-7ft,RTR0002,48,663.22,"34, Main Road",Tamil Nadu,9090426866,Madurai,singhagro@example.com,Payment Pending,2023-04-11
Reddy Trading Co.,SUP7662,Plow-60HP,PLW0002,95,3067.69,"78, Market Street",Rajasthan,9644745434,Jaipur,reddytradingco.@example.com,Payment Paid,2023-09-13
Singh Agro,SUP5118,Sowing Machine 1F,SWM0001,72,2193.97,"78, Main Road",Kerala,6466840549,Thiruvananthapuram,singhagro@example.com,Payment Paid,2023-03-19
Reddy Trading Co.,SUP6487,Milk Extractor 180LPM,ME0001,54,4856.2,"34, Market Street",Gujarat,6296261908,Vadodara,reddytradingco.@example.com,Payment Pending,2022-09-22
Patel Enterprises,SUP3663,Roater/Multure-7ft,RTR0002,95,3921.65,"38, Main Road",Tamil Nadu,7359555098,Coimbatore,patelenterprises@example.com,Payment Paid,2021-10-29
Desai Dealers,SUP5113,Roater/Multure-2ft,RTR0001,14,1238.21,"92, Main Road",Tamil Nadu,9946900340,Coimbatore,desaidealers@example.com,Payment Pending,2020-04-10
Singh Agro,SUP2690,Sowing Machine 2F,SWM0002,61,2958.25,"31, Main Road",Rajasthan,8148726064,Jaipur,singhagro@example.com,Payment Paid,2020-02-22
Sharma Traders,SUP4332,Roater/Multure-2ft,RTR0001,16,4301.6,"21, Industrial Area",West Bengal,9921427946,Howrah,sharmatraders@example.com,Payment Paid,2021-08-28
Singh Agro,SUP7231,Roater/Multure-2ft,RTR0001,5,3884.02,"63, Industrial Area",Tamil Nadu,9016417334,Madurai,singhagro@example.com,Payment Pending,2021-12-17
Patel Enterprises,SUP1246,Plow-60HP,PLW0002,75,3689.12,"7, Market Street",Kerala,6606711604,Kozhikode,patelenterprises@example.com,Payment Pending,2021-07-10
Verma Industries,SUP9885,Roater/Multure-7ft,RTR0002,90,3834.28,"55, Market Street",Kerala,7129961187,Kozhikode,vermaindustries@example.com,Payment Pending,2023-03-28
Patel Enterprises,SUP1579,Milk Extractor 600LPM,ME0002,18,3810.91,"61, Market Street",Rajasthan,6338767982,Udaipur,patelenterprises@example.com,Payment Paid,2020-02-13
Desai Dealers,SUP7218,Roater/Multure-2ft,RTR0001,29,3279.55,"10, Industrial Area",Punjab,7572354795,Amritsar,desaidealers@example.com,Payment Paid,2020-05-15
Sharma Traders,SUP3423,Kadaba Kutti Machine M3,KK0003,95,3492.11,"51, Industrial Area",Kerala,9982566854,Kochi,sharmatraders@example.com,Payment Pending,2022-08-09
Singh Agro,SUP4212,Plow-60HP,PLW0002,32,3276.73,"73, Industrial Area",Maharashtra,9393569311,Nagpur,singhagro@example.com,Payment Pending,2022-07-02
Verma Industries,SUP9792,Sowing Machine 4F,SWM0004,70,3276.51,"36, Market Street",Uttar Pradesh,8491473090,Kanpur,vermaindustries@example.com,Payment Paid,2021-03-24
Verma Industries,SUP4574,Sowing Machine 1F,SWM0001,82,4496.52,"4, Main Road",Karnataka,8622802732,Bangalore,vermaindustries@example.com,Payment Paid,2020-01-22
Patel Enterprises,SUP4312,Milling Machine-40HP,MLL0002,56,674.08,"23, Main Road",Bihar,8260839417,Bhagalpur,patelenterprises@example.com,Payment Pending,2023-06-15
Sharma Traders,SUP9657,Sowing Machine 2F,SWM0002,73,2563.0,"6, Industrial Area",Kerala,9262661150,Kochi,sharmatraders@example.com,Payment Paid,2021-10-09
Khan Distributors,SUP1529,Sowing Machine 2F,SWM0002,92,519.76,"25, Main Road",Punjab,8341873628,Jalandhar,khandistributors@example.com,Payment Paid,2023-12-09
Bose Supplies,SUP9113,Plow-60HP,PLW0002,13,1583.81,"23, Main Road",West Bengal,7603724902,Darjeeling,bosesupplies@example.com,Payment Pending,2020-06-16
Khan Distributors,SUP9946,Sowing Machine 4F,SWM0004,29,4769.95,"8, Market Street",Kerala,9842662424,Thiruvananthapuram,khandistributors@example.com,Payment Pending,2022-06-03
Desai Dealers,SUP4766,Sowing Machine 2F,SWM0002,5,1882.73,"90, Industrial Area",Punjab,8973027805,Ludhiana,desaidealers@example.com,Payment Paid,2023-05-15
Sharma Traders,SUP2052,Milling Machine-7.5HP,MLL0001,76,4708.32,"8, Market Street",Uttar Pradesh,6720412727,Lucknow,sharmatraders@example.com,Payment Pending,2022-11-17
Sharma Traders,SUP4688,Roater/Multure-7ft,RTR0002,48,1470.18,"82, Industrial Area",Kerala,9151780362,Kozhikode,sharmatraders@example.com,Payment Paid,2020-02-14
Singh Agro,SUP1891,Milling Machine-7.5HP,MLL0001,43,2421.7,"27, Industrial Area",West Bengal,9209289236,Darjeeling,singhagro@example.com,Payment Paid,2022-03-31
Patel Enterprises,SUP3673,Milling Machine-7.5HP,MLL0001,83,2127.64,"74, Industrial Area",Bihar,9679653750,Bhagalpur,patelenterprises@example.com,Payment Paid,2021-06-13
Sharma Traders,SUP1918,Roater/Multure-2ft,RTR0001,66,3081.65,"33, Industrial Area",Tamil Nadu,8825567424,Chennai,sharmatraders@example.com,Payment Pending,2021-03-16
Reddy Trading Co.,SUP2085,Milling Machine-40HP,MLL0002,81,2352.51,"26, Industrial Area",West Bengal,6669287308,Howrah,reddytradingco.@example.com,Payment Paid,2022-04-15
Gupta Suppliers,SUP7019,Milling Machine-7.5HP,MLL0001,95,2657.01,"69, Industrial Area",Gujarat,7955352870,Vadodara,guptasuppliers@example.com,Payment Pending,2020-04-08
Gupta Suppliers,SUP3263,Roater/Multure-2ft,RTR0001,83,2129.97,"10, Industrial Area",Karnataka,7331985486,Bangalore,guptasuppliers@example.com,Payment Paid,2023-11-02
Khan Distributors,SUP8782,Kadaba Kutti Machine M3,KK0003,44,3952.33,"33, Industrial Area",Punjab,8748723637,Amritsar,khandistributors@example.com,Payment Paid,2022-12-13
Verma Industries,SUP6966,Plow-18HP,PLW0001,89,821.43,"64, Industrial Area",Maharashtra,7225182807,Pune,vermaindustries@example.com,Payment Pending,2021-01-02
Bose Supplies,SUP5702,Milk Extractor 180LPM,ME0001,16,1146.28,"13, Main Road",Maharashtra,6756347200,Pune,bosesupplies@example.com,Payment Paid,2022-12-18
Bose Supplies,SUP5163,Milling Machine-7.5HP,MLL0001,55,2868.1,"33, Industrial Area",Punjab,6878218212,Jalandhar,bosesupplies@example.com,Payment Pending,2020-05-19
Desai Dealers,SUP5927,Sowing Machine 1F,SWM0001,72,1667.04,"89, Industrial Area",Maharashtra,7199785947,Nagpur,desaidealers@example.com,Payment Pending,2020-06-19
Nair Ventures,SUP3333,Milling Machine-7.5HP,MLL0001,35,1727.99,"65, Market Street",Bihar,9345129549,Bhagalpur,nairventures@example.com,Payment Paid,2022-08-04
Singh Agro,SUP2650,Milk Extractor 600LPM,ME0002,44,2668.1,"93, Industrial Area",Tamil Nadu,8249095234,Chennai,singhagro@example.com,Payment Pending,2020-08-01
Verma Industries,SUP6456,Kadaba Kutti Machine M3,KK0003,89,4415.34,"99, Industrial Area",Uttar Pradesh,9038893018,Varanasi,vermaindustries@example.com,Payment Paid,2023-11-15
Khan Distributors,SUP8627,Milling Machine-40HP,MLL0002,97,2653.57,"38, Market Street",Rajasthan,7641582591,Jodhpur,khandistributors@example.com,Payment Paid,2022-05-03
Khan Distributors,SUP9141,Milling Machine-7.5HP,MLL0001,39,3029.39,"11, Market Street",Punjab,9490139150,Amritsar,khandistributors@example.com,Payment Pending,2021-10-10
Singh Agro,SUP2222,Sowing Machine 4F,SWM0004,71,501.53,"95, Main Road",Rajasthan,8222220468,Jodhpur,singhagro@example.com,Payment Paid,2023-12-30
Gupta Suppliers,SUP1268,Roater/Multure-2ft,RTR0001,56,760.36,"45, Main Road",Rajasthan,7120558909,Udaipur,guptasuppliers@example.com,Payment Pending,2021-08-02
Singh Agro,SUP8606,Milling Machine-7.5HP,MLL0001,53,513.96,"79, Market Street",West Bengal,7060273887,Kolkata,singhagro@example.com,Payment Paid,2021-04-12
Sharma Traders,SUP4792,Milk Extractor 180LPM,ME0001,73,815.05,"48, Industrial Area",Karnataka,6830376531,Hubli,sharmatraders@example.com,Payment Pending,2023-05-29
Singh Agro,SUP6606,Kadaba Kutti Machine M3,KK0003,49,3306.13,"59, Market Street",Uttar Pradesh,9385575258,Varanasi,singhagro@example.com,Payment Paid,2022-10-29
Patel Enterprises,SUP8761,Milk Extractor 600LPM,ME0002,82,3972.57,"23, Main Road",Kerala,9271727650,Kozhikode,patelenterprises@example.com,Payment Paid,2021-06-12
Nair Ventures,SUP6438,Milling Machine-40HP,MLL0002,28,1092.05,"32, Industrial Area",Rajasthan,8209136638,Udaipur,nairventures@example.com,Payment Pending,2021-12-03
Nair Ventures,SUP8921,Sowing Machine 4F,SWM0004,1,2136.2,"26, Industrial Area",Kerala,8266070400,Kochi,nairventures@example.com,Payment Paid,2023-06-20
Singh Agro,SUP6524,Kadaba Kutti Machine M3,KK0003,33,4242.16,"100, Main Road",Rajasthan,9820771504,Udaipur,singhagro@example.com,Payment Paid,2020-01-03
Nair Ventures,SUP5629,Sowing Machine 1F,SWM0001,24,941.25,"20, Industrial Area",Rajasthan,8724568720,Jaipur,nairventures@example.com,Payment Pending,2021-06-04
Desai Dealers,SUP1088,Milk Extractor 180LPM,ME0001,94,1190.93,"85, Main Road",Gujarat,7548482110,Ahmedabad,desaidealers@example.com,Payment Paid,2023-09-25
Gupta Suppliers,SUP6561,Sowing Machine 1F,SWM0001,61,3179.56,"40, Market Street",West Bengal,6623628221,Kolkata,guptasuppliers@example.com,Payment Pending,2020-10-10
Singh Agro,SUP2649,Roater/Multure-7ft,RTR0002,30,1746.71,"49, Market Street",Bihar,9937420540,Gaya,singhagro@example.com,Payment Paid,2022-11-08
Desai Dealers,SUP7066,Sowing Machine 2F,SWM0002,65,1765.73,"86, Market Street",Bihar,8275026236,Bhagalpur,desaidealers@example.com,Payment Pending,2022-03-20
Nair Ventures,SUP5423,Milling Machine-7.5HP,MLL0001,12,4938.1,"66, Main Road",Bihar,7973466136,Gaya,nairventures@example.com,Payment Pending,2023-02-02
Sharma Traders,SUP9587,Sowing Machine 4F,SWM0004,92,4990.71,"38, Industrial Area",Uttar Pradesh,8200554506,Kanpur,sharmatraders@example.com,Payment Paid,2022-04-27
Verma Industries,SUP3365,Milling Machine-40HP,MLL0002,79,3984.76,"43, Industrial Area",Uttar Pradesh,7734223626,Kanpur,vermaindustries@example.com,Payment Pending,2020-12-12
Verma Industries,SUP5962,Kadaba Kutti Machine M2,KK0002,15,2082.15,"52, Market Street",Punjab,7280459080,Amritsar,vermaindustries@example.com,Payment Paid,2023-03-12
Reddy Trading Co.,SUP1935,Milling Machine-40HP,MLL0002,71,3952.95,"50, Main Road",Karnataka,6145760193,Hubli,reddytradingco.@example.com,Payment Paid,2022-10-09
Sharma Traders,SUP1458,Plow-60HP,PLW0002,95,2623.44,"47, Industrial Area",Kerala,9014119116,Kochi,sharmatraders@example.com,Payment Pending,2021-11-04
Singh Agro,SUP2230,Sowing Machine 1F,SWM0001,99,662.91,"89, Industrial Area",Punjab,6678274277,Amritsar,singhagro@example.com,Payment Paid,2023-01-08
Verma Industries,SUP1449,Milk Extractor 600LPM,ME0002,61,2158.41,"31, Market Street",Tamil Nadu,7502093864,Chennai,vermaindustries@example.com,Payment Paid,2020-04-10
Bose Supplies,SUP7053,Milk Extractor 180LPM,ME0001,24,4447.14,"26, Market Street",Karnataka,9726319606,Hubli,bosesupplies@example.com,Payment Pending,2021-01-12
Desai Dealers,SUP8556,Kadaba Kutti Machine M2,KK0002,49,680.86,"22, Industrial Area",Uttar Pradesh,9050461337,Lucknow,desaidealers@example.com,Payment Paid,2021-06-27
Desai Dealers,SUP5789,Roater/Multure-2ft,RTR0001,73,2059.43,"71, Main Road",Uttar Pradesh,8355609211,Lucknow,desaidealers@example.com,Payment Pending,2022-07-03
Sharma Traders,SUP3892,Kadaba Kutti Machine M2,KK0002,8,4763.67,"27, Main Road",Punjab,7024296549,Amritsar,sharmatraders@example.com,Payment Pending,2023-11-24
Patel Enterprises,SUP9144,Sowing Machine 4F,SWM0004,46,4365.37,"100, Industrial Area",Punjab,9509610603,Amritsar,patelenterprises@example.com,Payment Paid,2020-05-22
Khan Distributors,SUP5802,Milling Machine-7.5HP,MLL0001,89,1105.38,"71, Main Road",Gujarat,7902916392,Ahmedabad,khandistributors@example.com,Payment Pending,2023-11-24
Singh Agro,SUP1237,Milk Extractor 600LPM,ME0002,38,2875.0,"93, Market Street",Uttar Pradesh,7598351509,Varanasi,singhagro@example.com,Payment Paid,2021-10-25
Reddy Trading Co.,SUP6940,Sowing Machine 3F,SWM0003,32,1387.79,"85, Industrial Area",West Bengal,9697297685,Howrah,reddytradingco.@example.com,Payment Paid,2023-10-09
Khan Distributors,SUP8482,Roater/Multure-2ft,RTR0001,28,3182.17,"17, Industrial Area",Maharashtra,9605112792,Pune,khandistributors@example.com,Payment Pending,2023-02-26
Nair Ventures,SUP8657,Milling Machine-40HP,MLL0002,54,3737.62,"47, Market Street",Punjab,9335735398,Ludhiana,nairventures@example.com,Payment Paid,2021-06-23
Desai Dealers,SUP8810,Roater/Multure-2ft,RTR0001,49,898.25,"6, Main Road",West Bengal,7620547877,Kolkata,desaidealers@example.com,Payment Pending,2022-08-08
Bose Supplies,SUP7326,Milk Extractor 600LPM,ME0002,75,2252.87,"72, Industrial Area",Punjab,6531618453,Ludhiana,bosesupplies@example.com,Payment Pending,2023-10-01
Bose Supplies,SUP9329,Kadaba Kutti Machine M2,KK0002,20,3072.52,"48, Main Road",Punjab,6747604862,Jalandhar,bosesupplies@example.com,Payment Paid,2020-03-15
Patel Enterprises,SUP6301,Milk Extractor 180LPM,ME0001,47,3531.84,"77, Main Road",Kerala,9352433620,Kozhikode,patelenterprises@example.com,Payment Pending,2020-01-14
Sharma Traders,SUP2127,Sowing Machine 1F,SWM0001,5,4050.51,"39, Main Road",Maharashtra,8462610510,Nagpur,sharmatraders@example.com,Payment Pending,2022-08-07
Nair Ventures,SUP9404,Kadaba Kutti Machine M2,KK0002,32,3736.8,"41, Industrial Area",West Bengal,6688068200,Darjeeling,nairventures@example.com,Payment Paid,2022-06-30
Nair Ventures,SUP9415,Sowing Machine 4F,SWM0004,20,2383.03,"67, Industrial Area",Tamil Nadu,9516172989,Coimbatore,nairventures@example.com,Payment Pending,2020-09-12
Gupta Suppliers,SUP5149,Kadaba Kutti Machine M1,KK0001,99,1256.59,"4, Main Road",Punjab,9139780334,Amritsar,guptasuppliers@example.com,Payment Pending,2020-03-28
Khan Distributors,SUP4578,Kadaba Kutti Machine M3,KK0003,54,4462.84,"5, Main Road",Karnataka,7456650827,Bangalore,khandistributors@example.com,Payment Paid,2023-08-08
Reddy Trading Co.,SUP4407,Roater/Multure-2ft,RTR0001,63,1819.33,"5, Industrial Area",Karnataka,6857642925,Hubli,reddytradingco.@example.com,Payment Pending,2020-06-10
Nair Ventures,SUP1631,Sowing Machine 1F,SWM0001,4,2278.72,"23, Industrial Area",Kerala,6969533721,Kozhikode,nairventures@example.com,Payment Paid,2021-09-11
Verma Industries,SUP1862,Kadaba Kutti Machine M2,KK0002,11,1166.0,"39, Industrial Area",Karnataka,6465125201,Bangalore,vermaindustries@example.com,Payment Paid,2022-02-18
Sharma Traders,SUP5462,Sowing Machine 1F,SWM0001,70,4651.08,"69, Market Street",Gujarat,8653467869,Ahmedabad,sharmatraders@example.com,Payment Pending,2021-11-25
Khan Distributors,SUP1988,Kadaba Kutti Machine M1,KK0001,81,672.54,"34, Industrial Area",Punjab,6421876955,Jalandhar,khandistributors@example.com,Payment Paid,2022-12-27
Khan Distributors,SUP6819,Plow-18HP,PLW0001,2,3840.93,"18, Industrial Area",Rajasthan,7454201081,Udaipur,khandistributors@example.com,Payment Pending,2022-09-01
Sharma Traders,SUP7050,Kadaba Kutti Machine M2,KK0002,15,3030.59,"54, Industrial Area",Maharashtra,6595550425,Nagpur,sharmatraders@example.com,Payment Paid,2020-09-28
Nair Ventures,SUP7009,Milling Machine-7.5HP,MLL0001,88,2251.53,"68, Industrial Area",Bihar,7951273682,Bhagalpur,nairventures@example.com,Payment Pending,2021-06-14
Gupta Suppliers,SUP2560,Sowing Machine 2F,SWM0002,71,3079.94,"5, Main Road",West Bengal,8533116827,Kolkata,guptasuppliers@example.com,Payment Pending,2023-11-12
Reddy Trading Co.,SUP3522,Sowing Machine 2F,SWM0002,74,4023.04,"32, Main Road",Punjab,9035172283,Jalandhar,reddytradingco.@example.com,Payment Paid,2021-07-09
Singh Agro,SUP6399,Plow-60HP,PLW0002,43,2648.87,"85, Main Road",West Bengal,8441015527,Kolkata,singhagro@example.com,Payment Paid,2022-01-14
